CAUTION - CPROFILE WAS ACTIVE
         32943336 function calls (32943055 primitive calls) in 16.664 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 cursors.py:717(compile)
       96    0.000    0.000    0.000    0.000 world_generation.py:491(get)
       14    0.000    0.000    0.000    0.000 world_generation.py:485(_rand)
       74    0.000    0.000    0.000    0.000 threading.py:1354(_make_invoke_excepthook)
      127    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      206    0.000    0.000    0.000    0.000 {method 'get_size' of 'pygame.surface.Surface' objects}
       98    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
      196    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 base_events.py:451(create_task)
       69    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
      207    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       74    0.000    0.000    0.000    0.000 threading.py:1040(_set_native_id)
       35    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       74    0.000    0.000    0.000    0.000 threading.py:308(_release_save)
       77    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _compiler.py:511(_compile_info)
        3    0.000    0.000    0.000    0.000 windows_events.py:84(cancel)
        1    0.000    0.000    0.000    0.000 runners.py:197(_cancel_all_tasks)
        5    0.000    0.000    0.000    0.000 _parser.py:98(closegroup)
      106    0.000    0.000    0.000    0.000 basics.py:143(<genexpr>)
       47    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        5    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 tasks.py:43(all_tasks)
        1    0.000    0.000    0.000    0.000 base_events.py:411(__init__)
      110    0.000    0.000    0.000    0.000 {built-in method math.log}
        3    0.000    0.000    0.000    0.000 {method 'WSARecv' of '_overlapped.Overlapped' objects}
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
      205    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        8    0.000    0.000    0.000    0.000 _compiler.py:243(_optimize_charset)
        3    0.000    0.000    0.000    0.000 tasks.py:670(ensure_future)
        2    0.000    0.000    0.000    0.000 windows_events.py:824(close)
       43    0.000    0.000    0.000    0.000 _parser.py:261(get)
        3    0.000    0.000    0.000    0.000 windows_events.py:714(_register)
        3    0.000    0.000    0.000    0.000 base_events.py:182(_run_until_complete_cb)
        3    0.000    0.000    0.000    0.000 windows_events.py:704(_register_with_iocp)
        1    0.000    0.000    0.000    0.000 {method '_accept' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        7    0.000    0.000    0.000    0.000 pgwidgets.py:435(inc_output)
        5    0.000    0.000    0.000    0.000 main.py:311(mousebuttonup_event)
        4    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
       45    0.000    0.000    0.000    0.000 {method 'subsurface' of 'pygame.surface.Surface' objects}
        2    0.000    0.000    0.000    0.000 enum.py:1562(__and__)
        3    0.000    0.000    0.000    0.000 events.py:783(get_event_loop_policy)
        2    0.000    0.000    0.000    0.000 random.py:126(__init__)
      110    0.000    0.000    0.000    0.000 {built-in method math.cos}
       74    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
       38    0.000    0.000    0.000    0.000 _parser.py:176(append)
       25    0.000    0.000    0.000    0.000 basics.py:529(clamp)
        1    0.000    0.000    0.000    0.000 events.py:775(_init_event_loop_policy)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
       55    0.000    0.000    0.000    0.000 _parser.py:240(__next)
      110    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
        2    0.000    0.000    0.000    0.000 signal.py:56(signal)
        1    0.000    0.000    0.000    0.000 {method 'listen' of '_socket.socket' objects}
       20    0.000    0.000    0.000    0.000 pgbasics.py:1161(__eq__)
       94    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 random.py:135(seed)
        2    0.000    0.000    0.000    0.000 {built-in method pygame.draw.rect}
      156    0.000    0.000    0.000    0.000 main.py:1694(show_stats_command)
       74    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        3    0.000    0.000    0.000    0.000 windows_events.py:68(_cancel_overlapped)
       21    0.000    0.000    0.000    0.000 pgwidgets.py:683(in_area)
       96    0.000    0.000    0.000    0.000 pgbasics.py:1054(left)
       14    0.000    0.000    0.000    0.000 {built-in method pygame.key.name}
        1    0.000    0.000    0.000    0.000 inspect.py:904(getfile)
        1    0.000    0.000    0.000    0.000 windows_events.py:419(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1517(debug)
        1    0.000    0.000    0.000    0.000 coroutines.py:10(_is_debug_mode)
       21    0.000    0.000    0.000    0.000 pgwidgets.py:86(startup_command)
        1    0.000    0.000    0.000    0.000 pgbasics.py:187(circle)
       34    0.000    0.000    0.000    0.000 _parser.py:164(__len__)
        1    0.000    0.000    0.000    0.000 main.py:1291(dnc_minute_vel)
        1    0.000    0.000    0.000    0.000 pgwidgets.py:82(replace_og)
       33    0.000    0.000    0.000    0.000 _parser.py:256(match)
        1    0.000    0.000    0.000    0.000 main.py:1295(set_dnc_colors)
       62    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        3    0.000    0.000    0.000    0.000 windows_events.py:55(__init__)
        8    0.000    0.000    0.000    0.000 _compiler.py:216(_compile_charset)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
      102    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        4    0.000    0.000    0.000    0.000 enum.py:726(__call__)
        2    0.000    0.000    0.000    0.000 {built-in method _overlapped.CreateIoCompletionPort}
        1    0.000    0.000    0.000    0.000 main.py:1287(dnc_second_vel)
        1    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
        1    0.000    0.000    0.000    0.000 socket.py:516(family)
       80    0.000    0.000    0.000    0.000 threading.py:601(is_set)
        3    0.000    0.000    0.000    0.000 {function _OverlappedFuture.cancel at 0x0000019424DAB420}
        2    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
        3    0.000    0.000    0.000    0.000 {method 'cancel' of '_overlapped.Overlapped' objects}
        6    0.000    0.000    0.000    0.000 threading.py:1249(daemon)
        5    0.000    0.000    0.000    0.000 _parser.py:86(opengroup)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'pygame.surface.Surface' objects}
        2    0.000    0.000    0.000    0.000 signal.py:62(getsignal)
        1    0.000    0.000    0.000    0.000 main.py:1281(dnc_length)
        1    0.000    0.000    0.000    0.000 {built-in method nt.remove}
       18    0.000    0.000    0.000    0.000 _parser.py:293(tell)
        5    0.000    0.000    0.000    0.000 _compiler.py:398(_simple)
        1    0.000    0.000    0.000    0.000 settings.py:490(group)
        1    0.000    0.000    0.000    0.000 base_events.py:697(close)
        2    0.000    0.000    0.000    0.000 events.py:816(set_event_loop)
       69    0.000    0.000    0.000    0.000 contextlib.py:440(__init__)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
        4    0.000    0.000    0.000    0.000 signal.py:36(_enum_to_int)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x000001942482BC40}
        1    0.000    0.000    0.000    0.000 inspect.py:981(getmodule)
        1    0.000    0.000    0.000    0.000 basics.py:801(__init__)
       58    0.000    0.000    0.000    0.000 pgwidgets.py:370(<genexpr>)
        8    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_running_loop}
        6    0.000    0.000    0.000    0.000 enum.py:1544(_get_value)
        1    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        2    0.000    0.000    0.000    0.000 tokenize.py:382(find_cookie)
       58    0.000    0.000    0.000    0.000 pgwidgets.py:371(<genexpr>)
        6    0.000    0.000    0.000    0.000 pgwidgets.py:373(<genexpr>)
        8    0.000    0.000    0.000    0.000 _parser.py:372(_escape)
        6    0.000    0.000    0.000    0.000 {built-in method sys.set_asyncgen_hooks}
       15    0.000    0.000    0.000    0.000 pgwidgets.py:372(<genexpr>)
        3    0.000    0.000    0.000    0.000 coroutines.py:32(iscoroutine)
        1    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
       45    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        6    0.000    0.000    0.000    0.000 _weakrefset.py:75(__contains__)
        1    0.000    0.000    0.000    0.000 cursors.py:57(__init__)
       69    0.000    0.000    0.000    0.000 contextlib.py:443(__enter__)
        1    0.000    0.000    0.000    0.000 inspect.py:747(unwrap)
        4    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        6    0.000    0.000    0.000    0.000 base_events.py:620(_check_running)
        5    0.000    0.000    0.000    0.000 futures.py:299(_get_loop)
        4    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.get_clock_info}
        1    0.000    0.000    0.000    0.000 _parser.py:449(_uniq)
        6    0.000    0.000    0.000    0.000 base_futures.py:13(isfuture)
        1    0.000    0.000    0.000    0.000 basics.py:898(mean)
       29    0.000    0.000    0.000    0.000 {method 'get_rect' of 'pygame.surface.Surface' objects}
       13    0.000    0.000    0.000    0.000 _parser.py:83(groups)
       18    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
        1    0.000    0.000    0.000    0.000 main.py:1234(get_partition)
        1    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        6    0.000    0.000    0.000    0.000 base_events.py:1990(_set_coroutine_origin_tracking)
        1    0.000    0.000    0.000    0.000 <frozen os>:754(encodekey)
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _signal.set_wakeup_fd}
       10    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        4    0.000    0.000    0.000    0.000 inspect.py:291(ismodule)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        3    0.000    0.000    0.000    0.000 inspect.py:951(<genexpr>)
        2    0.000    0.000    0.000    0.000 events.py:707(set_event_loop)
        1    0.000    0.000    0.000    0.000 proactor_events.py:885(_stop_accept_futures)
       18    0.000    0.000    0.000    0.000 pgbasics.py:1062(right)
        1    0.000    0.000    0.000    0.000 events.py:671(__init__)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:53(_commit_removals)
        4    0.000    0.000    0.000    0.000 signal.py:24(_int_to_enum)
        1    0.000    0.000    0.000    0.000 runners.py:48(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        1    0.000    0.000    0.000    0.000 socket.py:522(type)
        1    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
        3    0.000    0.000    0.000    0.000 inspect.py:468(istraceback)
        7    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 _weakrefset.py:72(__len__)
        4    0.000    0.000    0.000    0.000 enum.py:1129(__new__)
        3    0.000    0.000    0.000    0.000 {method 'set_alpha' of 'pygame.surface.Surface' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        3    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:1180(__init__)
        5    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CloseHandle}
        4    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 base_events.py:561(shutdown_asyncgens)
        3    0.000    0.000    0.000    0.000 {built-in method sys.get_asyncgen_hooks}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:21(__enter__)
        6    0.000    0.000    0.000    0.000 {built-in method _asyncio._set_running_loop}
        1    0.000    0.000    0.000    0.000 _compiler.py:436(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 settings.py:481(set_loading_world)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        3    0.000    0.000    0.000    0.000 inspect.py:478(isframe)
        2    0.000    0.000    0.000    0.000 main.py:1709(checkb_sf_exit_command)
        2    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
        3    0.000    0.000    0.000    0.000 inspect.py:954(<genexpr>)
        8    0.000    0.000    0.000    0.000 {method 'get_width' of 'pygame.surface.Surface' objects}
        5    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        1    0.000    0.000    0.000    0.000 main.py:1165(__init__)
        2    0.000    0.000    0.000    0.000 main.py:2237(tool)
        3    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
        1    0.000    0.000    0.000    0.000 base_events.py:2008(set_debug)
        1    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
        2    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Future' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _thread.daemon_threads_allowed}
        1    0.000    0.000    0.000    0.000 main.py:1251(use_default_assets)
        9    0.000    0.000    0.000    0.000 base_events.py:730(is_running)
        9    0.000    0.000    0.000    0.000 {method 'get_height' of 'pygame.surface.Surface' objects}
        3    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Task' objects}
        2    0.000    0.000    0.000    0.000 {built-in method time.time}
        4    0.000    0.000    0.000    0.000 {method 'index' of 'range' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
        1    0.000    0.000    0.000    0.000 main.py:2396(set_moving_mode)
        1    0.000    0.000    0.000    0.000 tokenize.py:488(generate_tokens)
        1    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:186(__init__)
        4    0.000    0.000    0.000    0.000 main.py:1859(is_home)
        2    0.000    0.000    0.000    0.000 inspect.py:492(iscode)
        1    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        3    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Future' objects}
        2    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        2    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
        3    0.000    0.000    0.000    0.000 windows_events.py:429(_check_closed)
        5    0.000    0.000    0.000    0.000 cursors.py:90(<genexpr>)
        5    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        2    0.000    0.000    0.000    0.000 inspect.py:295(isclass)
        1    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
        2    0.000    0.000    0.000    0.000 inspect.py:371(isfunction)
        1    0.000    0.000    0.000    0.000 pgwidgets.py:15(__pre_init__)
        1    0.000    0.000    0.000    0.000 <frozen os>:748(check_str)
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 threading.py:1629(main_thread)
        1    0.000    0.000    0.000    0.000 main.py:674(Global)
        1    0.000    0.000    0.000    0.000 base_events.py:586(shutdown_default_executor)
        1    0.000    0.000    0.000    0.000 windows_events.py:871(__del__)
        1    0.000    0.000    0.000    0.000 pgwidgets.py:638(check_event)
        5    0.000    0.000    0.000    0.000 {method 'get_loop' of '_asyncio.Future' objects}
        3    0.000    0.000    0.000    0.000 {method 'add_done_callback' of '_asyncio.Task' objects}
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 main.py:675(__init__)
        3    0.000    0.000    0.000    0.000 base_events.py:689(stop)
        3    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
        3    0.000    0.000    0.000    0.000 {method 'remove_done_callback' of '_asyncio.Task' objects}
        4    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:772(__init__)
        1    0.000    0.000    0.000    0.000 basics.py:486(c1dl)
        3    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Task' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _signal.getsignal}
        2    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
        1    0.000    0.000    0.000    0.000 __init__.py:1369(disable)
        3    0.000    0.000    0.000    0.000 {method 'exception' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 main.py:1909(set_home_stage_worlds_command)
        1    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 contextlib.py:778(__exit__)
        1    0.000    0.000    0.000    0.000 windows_events.py:440(set_loop)
        1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 contextlib.py:775(__enter__)
        1    0.000    0.000    0.000    0.000 base_events.py:720(is_closed)
